Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1000,999,989,975,24,1,1,1,0,2:21:40,:13:19,:00:21,:00:09,:00:33,:00:21,10,2,1,1,3,2,1,1,1,2,873,29,22,8,10,7,2,7,3,14,98.58,88.27,1.42,91.20,1.21,93.43,1.11,94.24,1.01,95.25,.71,38:16:36,:00:48,38:17:24,:42:45,39:00:09,63,4,:03:36,,,,975,0,0,38:16:36,:00:00,:00:00,:42:45,:00:00,:00:00,:02:27
10/23/2021,Nov_Res_Platinum,118,118,116,116,2,0,0,0,0,:16:48,:00:05,:00:00,:00:09,:00:02,,2,0,0,0,0,0,0,0,0,0,99,6,3,2,1,2,1,1,1,0,100.00,85.34,.00,90.52,.00,93.10,.00,94.83,.00,95.69,.00,4:51:58,:00:03,4:52:01,:05:03,4:57:04,8,2,:01:21,Nov_Res_Platinum,0,0,116,0,0,4:51:58,:00:00,:00:00,:05:03,:00:00,:00:00,:02:37
10/23/2021,Nov_Res_Gold,117,116,115,114,2,1,1,1,0,:12:44,:01:11,:00:21,:00:07,:00:36,:00:21,1,0,0,0,0,0,1,0,0,0,107,3,2,0,0,0,0,0,0,2,99.13,93.04,.87,95.65,.87,97.39,.87,97.39,.87,97.39,.87,3:57:53,:00:03,3:57:56,:05:08,4:03:04,9,2,:02:05,Nov_Res_Other_segmen,0,0,114,0,0,3:57:53,:00:00,:00:00,:05:08,:00:00,:00:00,:02:09
10/23/2021,Nov_Res_Silver,170,170,170,169,1,0,0,0,0,:28:02,:00:48,:00:00,:00:10,:00:48,,0,0,0,0,1,0,0,0,0,0,153,3,1,2,4,1,0,1,0,4,99.41,90.00,.59,91.76,.59,92.35,.59,93.53,.59,95.88,.00,6:57:45,:00:23,6:58:08,:07:30,7:05:38,8,2,:03:36,Nov_Res_Other_segmen,0,0,169,0,0,6:57:45,:00:00,:00:00,:07:30,:00:00,:00:00,:02:38
10/23/2021,Nov_Res_Bronze,191,191,189,184,7,0,0,0,0,:30:08,:05:26,:00:00,:00:10,:00:47,,2,1,0,1,0,1,0,0,0,2,167,5,4,0,0,0,1,1,1,5,97.35,88.36,2.65,91.01,2.12,93.12,2.12,93.12,1.59,93.12,1.59,6:35:22,:00:11,6:35:33,:07:57,6:43:30,8,4,:03:18,Nov_Res_Other_segmen,0,0,184,0,0,6:35:22,:00:00,:00:00,:07:57,:00:00,:00:00,:02:15
10/23/2021,Nov_Res_New,13,13,12,12,1,0,0,0,0,:00:46,:00:00,:00:00,:00:04,:00:00,,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:16:14,:00:00,:16:14,:00:31,:16:45,2,1,:00:10,Nov_Res_Other_segmen,0,0,12,0,0,:16:14,:00:00,:00:00,:00:31,:00:00,:00:00,:01:18
10/23/2021,Nov_Res_Tech_Platinu,65,65,64,64,1,0,0,0,0,:08:54,:00:05,:00:00,:00:08,:00:05,,1,0,0,0,0,0,0,0,0,0,55,3,3,2,0,0,0,0,0,1,100.00,85.94,.00,90.63,.00,95.31,.00,98.44,.00,98.44,.00,2:53:30,:00:01,2:53:31,:02:49,2:56:20,7,1,:01:54,Nov_Res_Tech_Platinu,0,0,64,0,0,2:53:30,:00:00,:00:00,:02:49,:00:00,:00:00,:02:48
10/23/2021,Nov_Res_Tech_Gold,39,39,39,37,2,0,0,0,0,:03:44,:01:53,:00:00,:00:06,:00:56,,0,0,0,0,1,0,0,1,0,0,36,0,0,0,0,1,0,0,0,0,94.87,92.31,5.13,92.31,5.13,92.31,5.13,92.31,5.13,92.31,2.56,1:32:59,:00:01,1:33:00,:01:40,1:34:40,2,1,:01:11,Nov_Res_Tech_Other_s,0,0,37,0,0,1:32:59,:00:00,:00:00,:01:40,:00:00,:00:00,:02:32
10/23/2021,Nov_Res_Tech_Silver,49,49,49,47,2,0,0,0,0,:08:20,:02:23,:00:00,:00:11,:01:12,,0,0,0,0,0,1,0,0,1,0,38,1,2,1,2,2,0,1,0,0,95.92,77.55,4.08,79.59,4.08,83.67,4.08,85.71,4.08,89.80,4.08,1:54:24,:00:01,1:54:25,:01:59,1:56:24,5,1,:01:29,Nov_Res_Tech_Other_s,0,0,47,0,0,1:54:24,:00:00,:00:00,:01:59,:00:00,:00:00,:02:33
10/23/2021,Nov_Res_Tech_Bronze,60,60,59,58,2,0,0,0,0,:07:35,:00:46,:00:00,:00:08,:00:23,,1,0,0,0,1,0,0,0,0,0,52,1,2,1,0,0,0,2,0,0,98.31,88.14,1.69,89.83,1.69,93.22,1.69,94.92,1.69,94.92,.00,2:25:56,:00:01,2:25:57,:02:37,2:28:34,4,1,:01:20,Nov_Res_Tech_Other_s,0,0,58,0,0,2:25:56,:00:00,:00:00,:02:37,:00:00,:00:00,:02:34
10/23/2021,Nov_Res_Tech_New,13,13,13,13,0,0,0,0,0,:01:11,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,100.00,92.31,.00,92.31,.00,100.00,.00,100.00,.00,100.00,.00,:35:26,:00:00,:35:26,:00:33,:35:59,2,1,:00:21,Nov_Res_Tech_Other_s,0,0,13,0,0,:35:26,:00:00,:00:00,:00:33,:00:00,:00:00,:02:49
10/23/2021,Nov_Prospect,86,86,84,82,4,0,0,0,0,:12:49,:00:42,:00:00,:00:09,:00:10,,2,1,1,0,0,0,0,0,0,0,73,3,2,0,1,1,0,0,1,1,97.62,86.90,2.38,90.48,1.19,92.86,.00,92.86,.00,94.05,.00,2:55:17,:00:04,2:55:21,:03:40,2:59:01,6,2,:02:47,Nov_Prospect,0,0,82,0,0,2:55:17,:00:00,:00:00,:03:40,:00:00,:00:00,:02:12
10/23/2021,Nov_Prospect_Tech,25,25,25,25,0,0,0,0,0,:04:44,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,1,0,1,100.00,84.00,.00,88.00,.00,92.00,.00,92.00,.00,92.00,.00,:50:35,:00:00,:50:35,:01:04,:51:39,0,1,:01:32,Nov_Prospect,0,0,25,0,0,:50:35,:00:00,:00:00,:01:04,:00:00,:00:00,:02:13
10/23/2021,Nov_Transfer_RCC,53,53,53,53,0,0,0,0,0,:05:40,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,48,2,1,0,2,0,0,0,0,0,100.00,90.57,.00,94.34,.00,96.23,.00,96.23,.00,100.00,.00,2:28:20,:00:00,2:28:20,:02:12,2:30:32,2,1,:00:50,Nov_Transfer_RCC,0,0,53,0,0,2:28:20,:00:00,:00:00,:02:12,:00:00,:00:00,:02:54
10/23/2021,Nov_RONA_Res_Other_s,1,1,1,1,0,0,0,0,0,:00:15,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:57,:00:00,:00:57,:00:02,:00:59,0,1,:00:15,Nov_Res_Other_segmen,0,0,1,0,0,:00:57,:00:00,:00:00,:00:02,:00:00,:00:00,:01:12
